query,layer,head,pre_len,post_len,cached_kv_len,visual_start,prev_visual_tokens,current_chunk_tokens,manual_prev_mass,manual_current_mass,manual_current_share,manual_current_to_prev_per_token_ratio,eager_prev_mass,eager_current_mass,eager_current_share,eager_current_to_prev_per_token_ratio,abs_current_share_diff,video_idx,chunk_idx,question_idx,frame_start,frame_end,task
global,13,2,6014,27542,27542,14,6000,21528,0.1622314453125,0.343017578125,0.6789079308509827,0.5892897248268127,0.0273895263671875,0.1168212890625,0.8100730180740356,1.188734769821167,0.13116508722305298,0,3,1,35,51,Attribute Recognition
global,13,3,6014,27542,27542,14,6000,21528,0.032318115234375,0.3154296875,0.9070644974708557,2.7202200889587402,0.11273193359375,0.144775390625,0.5622185468673706,0.35792768001556396,0.3448459506034851,0,3,1,35,51,Attribute Recognition
global,13,4,6014,27542,27542,14,6000,21528,0.06280517578125,0.751953125,0.9229155778884888,3.336897611618042,0.174560546875,0.33349609375,0.6564151644706726,0.5324663519859314,0.26650041341781616,0,3,1,35,51,Attribute Recognition
global,13,5,6014,27542,27542,14,6000,21528,0.04949951171875,0.469970703125,0.9047115445137024,2.646167755126953,0.1397705078125,0.260498046875,0.6508081555366516,0.5194413065910339,0.2539033889770508,0,3,1,35,51,Attribute Recognition
global,13,6,6014,27542,27542,14,6000,21528,0.2113037109375,0.58935546875,0.7360877990722656,0.7773520350456238,0.0682373046875,0.1015625,0.5981308221817017,0.4148193895816803,0.13795697689056396,0,3,1,35,51,Attribute Recognition
global,13,7,6014,27542,27542,14,6000,21528,0.075927734375,0.73876953125,0.9068025350570679,2.711790084838867,0.01409912109375,0.21728515625,0.9390662312507629,4.295219898223877,0.03226369619369507,0,3,1,35,51,Attribute Recognition
global,13,8,6014,27542,27542,14,6000,21528,0.11676025390625,0.06103515625,0.34328871965408325,0.1456909477710724,0.0097198486328125,0.005588531494140625,0.36506354808807373,0.1602453589439392,0.02177482843399048,0,3,1,35,51,Attribute Recognition
global,13,9,6014,27542,27542,14,6000,21528,0.0872802734375,0.375732421875,0.8114948868751526,1.1998034715652466,0.0019073486328125,0.02459716796875,0.9280368685722351,3.594191312789917,0.11654198169708252,0,3,1,35,51,Attribute Recognition
global,13,10,6014,27542,27542,14,6000,21528,0.150146484375,0.257080078125,0.6312949657440186,0.47720038890838623,0.0074310302734375,0.019378662109375,0.7228229641914368,0.7268118262290955,0.09152799844741821,0,3,1,35,51,Attribute Recognition
global,13,11,6014,27542,27542,14,6000,21528,0.1865234375,0.58544921875,0.7583807706832886,0.8747891783714294,0.12298583984375,0.4453125,0.7835893034934998,1.0091536045074463,0.02520853281021118,0,3,1,35,51,Attribute Recognition
global,13,12,6014,27542,27542,14,6000,21528,0.113037109375,0.444580078125,0.7972854375839233,1.0961663722991943,0.100341796875,0.256591796875,0.7188782691955566,0.712702751159668,0.0784071683883667,0,3,1,35,51,Attribute Recognition
global,13,13,6014,27542,27542,14,6000,21528,0.063232421875,0.09490966796875,0.6001543998718262,0.4183291494846344,0.0019235610961914062,0.00580596923828125,0.7511412501335144,0.8412304520606995,0.15098685026168823,0,3,1,35,51,Attribute Recognition
global,13,14,6014,27542,27542,14,6000,21528,0.04669189453125,0.71630859375,0.9388049244880676,4.275689601898193,0.06170654296875,0.1551513671875,0.715451717376709,0.7007642388343811,0.22335320711135864,0,3,1,35,51,Attribute Recognition
global,13,15,6014,27542,27542,14,6000,21528,0.0633544921875,0.70068359375,0.9170793890953064,3.0824217796325684,0.10675048828125,0.09564208984375,0.47255730628967285,0.24970468878746033,0.44452208280563354,0,3,1,35,51,Attribute Recognition
global,13,16,6014,27542,27542,14,6000,21528,0.09320068359375,0.70361328125,0.8830333352088928,2.10408091545105,0.1407470703125,0.360107421875,0.7189860939979553,0.7130832076072693,0.1640472412109375,0,3,1,35,51,Attribute Recognition
global,13,17,6014,27542,27542,14,6000,21528,0.0882568359375,0.689453125,0.8865170478820801,2.1772279739379883,0.1376953125,0.53466796875,0.7952069640159607,1.0822124481201172,0.09131008386611938,0,3,1,35,51,Attribute Recognition
global,13,18,6014,27542,27542,14,6000,21528,0.1947021484375,0.62158203125,0.7614774703979492,0.8897649645805359,0.07568359375,0.300537109375,0.7988319396972656,1.1067355871200562,0.037354469299316406,0,3,1,35,51,Attribute Recognition
global,13,19,6014,27542,27542,14,6000,21528,0.14697265625,0.69189453125,0.8247962594032288,1.3120514154434204,0.1314697265625,0.1624755859375,0.5527408719062805,0.3444370627403259,0.27205538749694824,0,3,1,35,51,Attribute Recognition
global,13,20,6014,27542,27542,14,6000,21528,0.035736083984375,0.7080078125,0.9519510865211487,5.521773338317871,0.08148193359375,0.141357421875,0.6343467831611633,0.4835093021392822,0.31760430335998535,0,3,1,35,51,Attribute Recognition
global,13,21,6014,27542,27542,14,6000,21528,0.08599853515625,0.83349609375,0.9064719676971436,2.7012205123901367,0.1448974609375,0.338134765625,0.7000252604484558,0.650394082069397,0.20644670724868774,0,3,1,35,51,Attribute Recognition
global,13,22,6014,27542,27542,14,6000,21528,0.038543701171875,0.74560546875,0.9508464932441711,5.391419887542725,0.166748046875,0.35498046875,0.6803930997848511,0.5933230519294739,0.27045339345932007,0,3,1,35,51,Attribute Recognition
global,13,23,6014,27542,27542,14,6000,21528,0.08099365234375,0.75244140625,0.9028194546699524,2.589221477508545,0.10784912109375,0.243896484375,0.6933888792991638,0.6302842497825623,0.20943057537078857,0,3,1,35,51,Attribute Recognition
global,13,24,6014,27542,27542,14,6000,21528,0.06427001953125,0.6904296875,0.9148402810096741,2.994046688079834,0.083251953125,0.41748046875,0.8337396383285522,1.397620439529419,0.08110064268112183,0,3,1,35,51,Attribute Recognition
global,13,25,6014,27542,27542,14,6000,21528,0.1024169921875,0.7060546875,0.8733202219009399,1.9213826656341553,0.23486328125,0.1710205078125,0.42135336995124817,0.20294605195522308,0.4519668519496918,0,3,1,35,51,Attribute Recognition
global,13,26,6014,27542,27542,14,6000,21528,0.0760498046875,0.7109375,0.9033659100532532,2.605438470840454,0.10540771484375,0.3427734375,0.7648100256919861,0.9063214659690857,0.1385558843612671,0,3,1,35,51,Attribute Recognition
global,13,27,6014,27542,27542,14,6000,21528,0.08758544921875,0.76416015625,0.8971694707870483,2.4316439628601074,0.070068359375,0.322021484375,0.8212951421737671,1.2808858156204224,0.07587432861328125,0,3,1,35,51,Attribute Recognition
global,14,0,6014,27542,27542,14,6000,21528,0.005157470703125,0.004711151123046875,0.4773869216442108,0.25458765029907227,0.82177734375,0.0020198822021484375,0.002451916690915823,0.0006850455538369715,0.47493499517440796,0,3,1,35,51,Attribute Recognition
global,14,1,6014,27542,27542,14,6000,21528,0.00806427001953125,0.05865478515625,0.8791309595108032,2.027148723602295,0.11590576171875,0.0364990234375,0.23948737978935242,0.08776547759771347,0.6396435499191284,0,3,1,35,51,Attribute Recognition
global,14,2,6014,27542,27542,14,6000,21528,0.0173797607421875,0.10308837890625,0.8557314872741699,1.6531541347503662,0.072021484375,0.0084686279296875,0.10521326959133148,0.03277166560292244,0.7505182027816772,0,3,1,35,51,Attribute Recognition
global,14,3,6014,27542,27542,14,6000,21528,0.0518798828125,0.195068359375,0.7899159789085388,1.0479375123977661,0.662109375,0.06304931640625,0.086945541203022,0.026539834216237068,0.7029704451560974,0,3,1,35,51,Attribute Recognition
global,14,4,6014,27542,27542,14,6000,21528,0.00946807861328125,0.01482391357421875,0.6102386713027954,0.4363633990287781,0.3544921875,0.0034542083740234375,0.009650072082877159,0.0027157478034496307,0.6005886197090149,0,3,1,35,51,Attribute Recognition
global,14,5,6014,27542,27542,14,6000,21528,0.00673675537109375,0.009735107421875,0.5910143852233887,0.40275144577026367,0.03460693359375,0.020111083984375,0.3675404489040375,0.1619645059108734,0.2234739363193512,0,3,1,35,51,Attribute Recognition
global,14,6,6014,27542,27542,14,6000,21528,0.0188446044921875,0.06854248046875,0.7843548059463501,1.0137251615524292,0.662109375,0.051727294921875,0.07246376574039459,0.021773967891931534,0.7118910551071167,0,3,1,35,51,Attribute Recognition
global,14,7,6014,27542,27542,14,6000,21528,0.0258941650390625,0.0701904296875,0.7305065989494324,0.7554808259010315,0.0716552734375,0.00971221923828125,0.11936239898204803,0.0377761647105217,0.6111441850662231,0,3,1,35,51,Attribute Recognition
global,14,8,6014,27542,27542,14,6000,21528,0.0237274169921875,0.024139404296875,0.5043034553527832,0.2835460305213928,0.658203125,0.046875,0.06648199260234833,0.019848553463816643,0.4378214478492737,0,3,1,35,51,Attribute Recognition
global,14,9,6014,27542,27542,14,6000,21528,0.0153350830078125,0.0792236328125,0.8378247618675232,1.4398459196090698,0.01525115966796875,0.0902099609375,0.855385959148407,1.64853835105896,0.01756119728088379,0,3,1,35,51,Attribute Recognition
global,14,10,6014,27542,27542,14,6000,21528,0.06512451171875,0.634765625,0.9069503545761108,2.7165420055389404,0.095703125,0.489501953125,0.8364622592926025,1.4255282878875732,0.0704880952835083,0,3,1,35,51,Attribute Recognition
global,14,11,6014,27542,27542,14,6000,21528,0.05816650390625,0.3759765625,0.8660199642181396,1.8015044927597046,0.07183837890625,0.70654296875,0.9077079892158508,2.7411296367645264,0.04168802499771118,0,3,1,35,51,Attribute Recognition
global,14,12,6014,27542,27542,14,6000,21528,0.0673828125,0.5166015625,0.8846153616905212,2.136751890182495,0.23876953125,0.3017578125,0.5582655668258667,0.35223066806793213,0.32634979486465454,0,3,1,35,51,Attribute Recognition
global,14,13,6014,27542,27542,14,6000,21528,0.037506103515625,0.291259765625,0.8859184980392456,2.1643428802490234,0.047119140625,0.376953125,0.8888888955116272,2.22965407371521,0.002970397472381592,0,3,1,35,51,Attribute Recognition
global,14,14,6014,27542,27542,14,6000,21528,0.0986328125,0.2626953125,0.7270269989967346,0.7422982454299927,0.29931640625,0.310302734375,0.5090107917785645,0.28893664479255676,0.21801620721817017,0,3,1,35,51,Attribute Recognition
global,14,15,6014,27542,27542,14,6000,21528,0.06072998046875,0.316650390625,0.8390749096870422,1.4531967639923096,0.49072265625,0.1485595703125,0.23238494992256165,0.08437466621398926,0.6066899299621582,0,3,1,35,51,Attribute Recognition
global,14,16,6014,27542,27542,14,6000,21528,0.0648193359375,0.377197265625,0.8533554077148438,1.621852993965149,0.151123046875,0.5703125,0.7905245423316956,1.0517916679382324,0.0628308653831482,0,3,1,35,51,Attribute Recognition
global,14,17,6014,27542,27542,14,6000,21528,0.233642578125,0.1937255859375,0.45329904556274414,0.2310907244682312,0.1943359375,0.1832275390625,0.4852893650531769,0.262775719165802,0.03199031949043274,0,3,1,35,51,Attribute Recognition
global,14,18,6014,27542,27542,14,6000,21528,0.10443115234375,0.4130859375,0.7982073426246643,1.1024473905563354,0.429931640625,0.231201171875,0.3497045934200287,0.1498780995607376,0.4485027492046356,0,3,1,35,51,Attribute Recognition
global,14,19,6014,27542,27542,14,6000,21528,0.0723876953125,0.452880859375,0.8621891736984253,1.7436798810958862,0.395263671875,0.359130859375,0.47605177760124207,0.2532289922237396,0.3861373960971832,0,3,1,35,51,Attribute Recognition
global,14,20,6014,27542,27542,14,6000,21528,0.10894775390625,0.458251953125,0.8079199194908142,1.1722859144210815,0.2393798828125,0.248779296875,0.5096274018287659,0.2896503806114197,0.29829251766204834,0,3,1,35,51,Attribute Recognition
global,14,21,6014,27542,27542,14,6000,21528,0.241943359375,0.57763671875,0.7047959566116333,0.6654089689254761,0.1793212890625,0.27490234375,0.6052136421203613,0.4272618293762207,0.09958231449127197,0,3,1,35,51,Attribute Recognition
global,14,22,6014,27542,27542,14,6000,21528,0.116943359375,0.6064453125,0.8383395075798035,1.445318579673767,0.141357421875,0.45263671875,0.7620221972465515,0.8924392461776733,0.07631731033325195,0,3,1,35,51,Attribute Recognition
global,14,23,6014,27542,27542,14,6000,21528,0.031768798828125,0.306640625,0.906123161315918,2.6901490688323975,0.397216796875,0.28662109375,0.41913601756095886,0.2011074423789978,0.4869871437549591,0,3,1,35,51,Attribute Recognition
global,14,24,6014,27542,27542,14,6000,21528,0.06048583984375,0.305908203125,0.8349158763885498,1.40956449508667,0.0946044921875,0.393310546875,0.8061046004295349,1.158700942993164,0.028811275959014893,0,3,1,35,51,Attribute Recognition
global,14,25,6014,27542,27542,14,6000,21528,0.0035762786865234375,0.041351318359375,0.9203990697860718,3.222588062286377,0.01374053955078125,0.01513671875,0.5241743922233582,0.3070261478424072,0.3962246775627136,0,3,1,35,51,Attribute Recognition
global,14,26,6014,27542,27542,14,6000,21528,0.0765380859375,0.318359375,0.8061823844909668,1.1592780351638794,0.08892822265625,0.202880859375,0.6952520608901978,0.6358417272567749,0.11093032360076904,0,3,1,35,51,Attribute Recognition
global,14,27,6014,27542,27542,14,6000,21528,0.14404296875,0.50634765625,0.7785285115242004,0.9797252416610718,0.446044921875,0.2242431640625,0.3345474302768707,0.1401161551475525,0.4439810812473297,0,3,1,35,51,Attribute Recognition
global,15,0,6014,27542,27542,14,6000,21528,0.01308441162109375,0.66650390625,0.9807465672492981,14.196977615356445,0.019561767578125,0.49560546875,0.9620283246040344,7.061150074005127,0.018718242645263672,0,3,1,35,51,Attribute Recognition
global,15,1,6014,27542,27542,14,6000,21528,0.074951171875,0.62646484375,0.8931430578231812,2.329516649246216,0.193603515625,0.6845703125,0.7795385122299194,0.9854903817176819,0.11360454559326172,0,3,1,35,51,Attribute Recognition
global,15,2,6014,27542,27542,14,6000,21528,0.062042236328125,0.6845703125,0.916901707649231,3.0752339363098145,0.02423095703125,0.435302734375,0.9472705721855164,5.006892204284668,0.0303688645362854,0,3,1,35,51,Attribute Recognition
global,15,3,6014,27542,27542,14,6000,21528,0.038787841796875,0.59228515625,0.9385367035865784,4.255815029144287,0.007427215576171875,0.47412109375,0.984576404094696,17.791412353515625,0.046039700508117676,0,3,1,35,51,Attribute Recognition
global,15,4,6014,27542,27542,14,6000,21528,0.118896484375,0.673828125,0.85001540184021,1.5795291662216187,0.11700439453125,0.75732421875,0.866178035736084,1.803961157798767,0.016162633895874023,0,3,1,35,51,Attribute Recognition
global,15,5,6014,27542,27542,14,6000,21528,0.038970947265625,0.2315673828125,0.8559503555297852,1.6560900211334229,0.0051727294921875,0.2086181640625,0.9758047461509705,11.240338325500488,0.1198543906211853,0,3,1,35,51,Attribute Recognition
global,15,6,6014,27542,27542,14,6000,21528,0.038238525390625,0.319580078125,0.893134355545044,2.32930326461792,0.00860595703125,0.329345703125,0.9745349287986755,10.665964126586914,0.08140057325363159,0,3,1,35,51,Attribute Recognition
global,15,7,6014,27542,27542,14,6000,21528,0.007415771484375,0.57763671875,0.987324595451355,21.709291458129883,0.0218505859375,0.740234375,0.9713279008865356,9.441773414611816,0.015996694564819336,0,3,1,35,51,Attribute Recognition
global,15,8,6014,27542,27542,14,6000,21528,0.01502227783203125,0.11077880859375,0.8805870413780212,2.055267095565796,0.01148223876953125,0.09356689453125,0.8906964659690857,2.2711353302001953,0.010109424591064453,0,3,1,35,51,Attribute Recognition
global,15,9,6014,27542,27542,14,6000,21528,0.021270751953125,0.142822265625,0.8703737854957581,1.8713736534118652,0.005382537841796875,0.0504150390625,0.9035345315933228,2.610478162765503,0.0331607460975647,0,3,1,35,51,Attribute Recognition
global,15,10,6014,27542,27542,14,6000,21528,0.0232696533203125,0.7265625,0.9689668416976929,8.702228546142578,0.0104522705078125,0.6005859375,0.982894241809845,16.014442443847656,0.0139274001121521,0,3,1,35,51,Attribute Recognition
global,15,11,6014,27542,27542,14,6000,21528,0.02044677734375,0.057373046875,0.7372549176216125,0.7820427417755127,0.010589599609375,0.03717041015625,0.7782747745513916,0.9782843589782715,0.04101985692977905,0,3,1,35,51,Attribute Recognition
global,15,12,6014,27542,27542,14,6000,21528,0.01425933837890625,0.501953125,0.9723770022392273,9.810953140258789,0.007568359375,0.2425537109375,0.9697413444519043,8.932096481323242,0.002635657787322998,0,3,1,35,51,Attribute Recognition
global,15,13,6014,27542,27542,14,6000,21528,0.0223541259765625,0.46923828125,0.9545271396636963,5.850368499755859,0.0097198486328125,0.40966796875,0.9768237471580505,11.746806144714355,0.022296607494354248,0,3,1,35,51,Attribute Recognition
global,15,14,6014,27542,27542,14,6000,21528,0.02783203125,0.1708984375,0.859950840473175,1.7113573551177979,0.6044921875,0.1632080078125,0.2125934213399887,0.075248584151268,0.6473574042320251,0,3,1,35,51,Attribute Recognition
global,15,15,6014,27542,27542,14,6000,21528,0.01348876953125,0.08770751953125,0.8667068481445312,1.81222403049469,0.0241851806640625,0.0205535888671875,0.4594133794307709,0.23685678839683533,0.4072934687137604,0,3,1,35,51,Attribute Recognition
global,15,16,6014,27542,27542,14,6000,21528,0.0229644775390625,0.488525390625,0.9551027417182922,5.928953170776367,0.01995849609375,0.288330078125,0.9352603554725647,4.026331901550293,0.01984238624572754,0,3,1,35,51,Attribute Recognition
global,15,17,6014,27542,27542,14,6000,21528,0.057037353515625,0.3212890625,0.8492377400398254,1.5699437856674194,0.1258544921875,0.65380859375,0.8385783433914185,1.4478694200515747,0.010659396648406982,0,3,1,35,51,Attribute Recognition
global,15,18,6014,27542,27542,14,6000,21528,0.01538848876953125,0.04681396484375,0.7526063919067383,0.8478652834892273,0.19970703125,0.06719970703125,0.2517722249031067,0.0937824547290802,0.5008341670036316,0,3,1,35,51,Attribute Recognition
global,15,19,6014,27542,27542,14,6000,21528,0.0081634521484375,0.08245849609375,0.9099174737930298,2.815196990966797,0.09698486328125,0.34326171875,0.7797033190727234,0.9864360094070435,0.1302141547203064,0,3,1,35,51,Attribute Recognition
global,15,20,6014,27542,27542,14,6000,21528,0.011138916015625,0.048187255859375,0.8122428059577942,1.2056926488876343,0.89892578125,0.040740966796875,0.04335682466626167,0.012631503865122795,0.7688859701156616,0,3,1,35,51,Attribute Recognition
global,15,21,6014,27542,27542,14,6000,21528,0.08349609375,0.205810546875,0.7113924026489258,0.6869877576828003,0.0090179443359375,0.053955078125,0.8567966818809509,1.6675238609313965,0.14540427923202515,0,3,1,35,51,Attribute Recognition
global,15,22,6014,27542,27542,14,6000,21528,0.042022705078125,0.5244140625,0.9258121848106384,3.4780662059783936,0.0213470458984375,0.269287109375,0.9265500903129578,3.515808582305908,0.0007379055023193359,0,3,1,35,51,Attribute Recognition
global,15,23,6014,27542,27542,14,6000,21528,0.1148681640625,0.298095703125,0.721844494342804,0.7232751846313477,0.041961669921875,0.3095703125,0.8806319832801819,2.0561463832855225,0.15878748893737793,0,3,1,35,51,Attribute Recognition
global,15,24,6014,27542,27542,14,6000,21528,0.08367919921875,0.583984375,0.8746685981750488,1.9450522661209106,0.2308349609375,0.238037109375,0.5076802968978882,0.28740260004997253,0.36698830127716064,0,3,1,35,51,Attribute Recognition
global,15,25,6014,27542,27542,14,6000,21528,0.1424560546875,0.6796875,0.8267260789871216,1.3297680616378784,0.06707763671875,0.381591796875,0.8504965305328369,1.5855093002319336,0.023770451545715332,0,3,1,35,51,Attribute Recognition
global,15,26,6014,27542,27542,14,6000,21528,0.1207275390625,0.4541015625,0.7899766564369202,1.0483206510543823,0.0189971923828125,0.1978759765625,0.9124041199684143,2.903027296066284,0.12242746353149414,0,3,1,35,51,Attribute Recognition
global,15,27,6014,27542,27542,14,6000,21528,0.0701904296875,0.229736328125,0.765974760055542,0.9122194051742554,0.0653076171875,0.1314697265625,0.6681141257286072,0.5610601902008057,0.09786063432693481,0,3,1,35,51,Attribute Recognition
global,16,0,6014,27542,27542,14,6000,21528,0.136474609375,0.438232421875,0.7625318765640259,0.8949528932571411,0.6337890625,0.12139892578125,0.1607532501220703,0.05338480696082115,0.6017786264419556,0,3,1,35,51,Attribute Recognition
global,16,1,6014,27542,27542,14,6000,21528,0.06951904296875,0.427734375,0.8601939082145691,1.7148175239562988,0.434326171875,0.269775390625,0.3831484019756317,0.17311468720436096,0.4770455062389374,0,3,1,35,51,Attribute Recognition
global,16,2,6014,27542,27542,14,6000,21528,0.08843994140625,0.448974609375,0.8354344367980957,1.4148842096328735,0.35595703125,0.2254638671875,0.3877808153629303,0.17653341591358185,0.4476536214351654,0,3,1,35,51,Attribute Recognition
global,16,3,6014,27542,27542,14,6000,21528,0.1044921875,0.62646484375,0.857047438621521,1.67093825340271,0.2432861328125,0.28173828125,0.5366193652153015,0.3227572739124298,0.3204280734062195,0,3,1,35,51,Attribute Recognition
global,16,4,6014,27542,27542,14,6000,21528,0.0966796875,0.469970703125,0.829383909702301,1.3548245429992676,0.170654296875,0.2161865234375,0.5588513612747192,0.35306844115257263,0.2705325484275818,0,3,1,35,51,Attribute Recognition
global,16,5,6014,27542,27542,14,6000,21528,0.1236572265625,0.626953125,0.8352577686309814,1.4130680561065674,0.3671875,0.348388671875,0.48686453700065613,0.26443788409233093,0.3483932316303253,0,3,1,35,51,Attribute Recognition
global,16,6,6014,27542,27542,14,6000,21528,0.07135009765625,0.43115234375,0.858010470867157,1.6841614246368408,0.1644287109375,0.1434326171875,0.46590009331703186,0.24311839044094086,0.3921103775501251,0,3,1,35,51,Attribute Recognition
global,16,7,6014,27542,27542,14,6000,21528,0.07684326171875,0.190673828125,0.7127538323402405,0.6915647387504578,0.472412109375,0.0404052734375,0.07879076153039932,0.02383771352469921,0.6339630484580994,0,3,1,35,51,Attribute Recognition
global,16,8,6014,27542,27542,14,6000,21528,0.0517578125,0.27783203125,0.8429629802703857,1.4960769414901733,0.042572021484375,0.1754150390625,0.8047038912773132,1.1483917236328125,0.03825908899307251,0,3,1,35,51,Attribute Recognition
global,16,9,6014,27542,27542,14,6000,21528,0.01264190673828125,0.0472412109375,0.7888903021812439,1.0414916276931763,0.66064453125,0.038055419921875,0.054466038942337036,0.016054479405283928,0.7344242334365845,0,3,1,35,51,Attribute Recognition
global,16,10,6014,27542,27542,14,6000,21528,0.09564208984375,0.1702880859375,0.6403488516807556,0.4962296783924103,0.049346923828125,0.052886962890625,0.5173134207725525,0.29870057106018066,0.12303543090820312,0,3,1,35,51,Attribute Recognition
global,16,11,6014,27542,27542,14,6000,21528,0.10626220703125,0.31884765625,0.7500358819961548,0.836280345916748,0.297119140625,0.1068115234375,0.26443034410476685,0.10019246488809586,0.48560553789138794,0,3,1,35,51,Attribute Recognition
global,16,12,6014,27542,27542,14,6000,21528,0.03289794921875,0.09246826171875,0.737585186958313,0.783378005027771,0.68115234375,0.032257080078125,0.04521538317203522,0.013198614120483398,0.692369818687439,0,3,1,35,51,Attribute Recognition
global,16,13,6014,27542,27542,14,6000,21528,0.0279541015625,0.0955810546875,0.7737154364585876,0.9529579877853394,0.73876953125,0.01425933837890625,0.018935978412628174,0.005379451438784599,0.7547794580459595,0,3,1,35,51,Attribute Recognition
global,16,14,6014,27542,27542,14,6000,21528,0.1414794921875,0.22900390625,0.6181219220161438,0.45112505555152893,0.42431640625,0.06494140625,0.1327345371246338,0.042655929923057556,0.48538738489151,0,3,1,35,51,Attribute Recognition
global,16,15,6014,27542,27542,14,6000,21528,0.17626953125,0.497802734375,0.7385005354881287,0.7870957851409912,0.1859130859375,0.08624267578125,0.3168871998786926,0.1292884796857834,0.42161333560943604,0,3,1,35,51,Attribute Recognition
global,16,16,6014,27542,27542,14,6000,21528,0.139404296875,0.495849609375,0.78055340051651,0.9913370013237,0.17919921875,0.2340087890625,0.5663220286369324,0.36395156383514404,0.21423137187957764,0,3,1,35,51,Attribute Recognition
global,16,17,6014,27542,27542,14,6000,21528,0.12396240234375,0.544921875,0.8146728873252869,1.2251571416854858,0.253173828125,0.138427734375,0.35349127650260925,0.15238837897777557,0.4611816108226776,0,3,1,35,51,Attribute Recognition
global,16,18,6014,27542,27542,14,6000,21528,0.07232666015625,0.32470703125,0.8178324103355408,1.251240611076355,0.15283203125,0.307373046875,0.6679044961929321,0.5605300664901733,0.14992791414260864,0,3,1,35,51,Attribute Recognition
global,16,19,6014,27542,27542,14,6000,21528,0.111083984375,0.47021484375,0.8089038133621216,1.17975652217865,0.219482421875,0.380126953125,0.6339576840400696,0.48269906640052795,0.174946129322052,0,3,1,35,51,Attribute Recognition
global,16,20,6014,27542,27542,14,6000,21528,0.061492919921875,0.2685546875,0.8136847019195557,1.217180848121643,0.53369140625,0.26025390625,0.3277982771396637,0.1359109878540039,0.48588642477989197,0,3,1,35,51,Attribute Recognition
global,16,21,6014,27542,27542,14,6000,21528,0.003696441650390625,0.1805419921875,0.9799366593360901,13.612604141235352,0.0035724639892578125,0.10076904296875,0.9657618403434753,7.861512660980225,0.014174818992614746,0,3,1,35,51,Attribute Recognition
global,16,22,6014,27542,27542,14,6000,21528,0.032928466796875,0.141845703125,0.8115941882133484,1.2005828619003296,0.0275726318359375,0.08441162109375,0.7537811398506165,0.8532406091690063,0.057813048362731934,0,3,1,35,51,Attribute Recognition
global,16,23,6014,27542,27542,14,6000,21528,0.025054931640625,0.163330078125,0.867001473903656,1.8168556690216064,0.0209808349609375,0.1409912109375,0.8704662919044495,1.8729090690612793,0.003464818000793457,0,3,1,35,51,Attribute Recognition
global,16,24,6014,27542,27542,14,6000,21528,0.02618408203125,0.47216796875,0.9474586844444275,5.025816917419434,0.0245208740234375,0.4765625,0.9510642886161804,5.4166579246521,0.0036056041717529297,0,3,1,35,51,Attribute Recognition
global,16,25,6014,27542,27542,14,6000,21528,0.00731658935546875,0.27197265625,0.9738028049468994,10.360095977783203,0.00849151611328125,0.171875,0.9529207944869995,5.641242027282715,0.020882010459899902,0,3,1,35,51,Attribute Recognition
global,16,26,6014,27542,27542,14,6000,21528,0.04620361328125,0.31298828125,0.871367871761322,1.8879897594451904,0.0214996337890625,0.220458984375,0.9111433625221252,2.8578813076019287,0.03977549076080322,0,3,1,35,51,Attribute Recognition
global,16,27,6014,27542,27542,14,6000,21528,0.10198974609375,0.417724609375,0.8037580847740173,1.141513466835022,0.263671875,0.1971435546875,0.4278145730495453,0.2083849459886551,0.37594351172447205,0,3,1,35,51,Attribute Recognition
global,17,0,6014,27542,27542,14,6000,21528,0.1685791015625,0.49560546875,0.746186375617981,0.8193697333335876,0.14306640625,0.2763671875,0.6589056849479675,0.5383892059326172,0.08728069067001343,0,3,1,35,51,Attribute Recognition
global,17,1,6014,27542,27542,14,6000,21528,0.039093017578125,0.5546875,0.9341624975204468,3.9545466899871826,0.0169677734375,0.328125,0.9508312940597534,5.389666557312012,0.01666879653930664,0,3,1,35,51,Attribute Recognition
global,17,2,6014,27542,27542,14,6000,21528,0.0244140625,0.267822265625,0.9164578318595886,3.057413101196289,0.0166473388671875,0.18359375,0.9168635010719299,3.073693037033081,0.0004056692123413086,0,3,1,35,51,Attribute Recognition
global,17,3,6014,27542,27542,14,6000,21528,0.060089111328125,0.35693359375,0.8559092283248901,1.6555380821228027,0.0267486572265625,0.270751953125,0.9100887179374695,2.8210909366607666,0.054179489612579346,0,3,1,35,51,Attribute Recognition
global,17,4,6014,27542,27542,14,6000,21528,0.0264892578125,0.1561279296875,0.8549465537071228,1.642699956893921,0.0185699462890625,0.17333984375,0.9032360911369324,2.6015682220458984,0.04828953742980957,0,3,1,35,51,Attribute Recognition
global,17,5,6014,27542,27542,14,6000,21528,0.04608154296875,0.609375,0.9296954870223999,3.6855738162994385,0.021484375,0.34619140625,0.941567063331604,4.490979194641113,0.011871576309204102,0,3,1,35,51,Attribute Recognition
global,17,6,6014,27542,27542,14,6000,21528,0.061767578125,0.59033203125,0.9052789211273193,2.6636877059936523,0.0156402587890625,0.199462890625,0.9272894859313965,3.554394006729126,0.02201056480407715,0,3,1,35,51,Attribute Recognition
global,17,7,6014,27542,27542,14,6000,21528,0.0821533203125,0.1400146484375,0.6302197575569153,0.4750024974346161,0.71435546875,0.02301025390625,0.031206026673316956,0.00897748302668333,0.5990137457847595,0,3,1,35,51,Attribute Recognition
